,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
459,FF,2023-07-22,95.3,-2.15,6.01,"Cole, Gerrit",677951,543037,single,hit_into_play,,,,,11,"Bobby Witt Jr.  singles on a soft bunt ground ball to third baseman DJ LeMahieu.  Bobby Witt Jr.  out at 2nd, pitcher Gerrit Cole to shortstop Anthony Volpe.",R,R,R,NYY,KC,X,5.0,ground_ball,0,0,2023,-0.66,1.45,-1.27,2.91,,,,0,4,Top,118.88,196.88,,,666163,,,3.799816055680501,-138.68144054497128,-5.782694205803208,-9.364931791260029,30.52595838291167,-12.304560885818901,3.55,1.69,1.0,26.7,-69.0,95.4,2396,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.16,0.18600000000000003,0.168,0.9,1.0,1.0,0.0,1.0,23,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,208,0.027999999999999997,0.126
460,FF,2023-07-22,96.6,-1.99,6.0,"Cole, Gerrit",672580,543037,strikeout,called_strike,,,,,14,Maikel Garcia called out on strikes.,R,R,R,NYY,KC,S,2.0,,1,2,2023,-0.69,1.66,0.86,2.49,,,,2,3,Top,,,,,666163,,,9.164225499664887,-140.16885530523314,-7.515389602834952,-11.311844448644688,34.68795378917228,-8.70348144656864,3.59,1.7,,,,96.4,2458,6.5,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,53.96,,,0.0,1.0,0.0,0.0,,18,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Strategic,207,0.011000000000000001,-0.07400000000000001
461,FC,2023-07-22,91.6,-2.07,5.98,"Cole, Gerrit",672580,543037,,foul,,,,,3,Maikel Garcia called out on strikes.,R,R,R,NYY,KC,S,,,0,1,2023,0.31,0.64,0.48,3.28,,,,2,3,Top,,,,,666163,,,5.777951227468437,-133.47742565239685,-2.4085369932207548,2.615715262790719,25.518277358773762,-24.155698599495288,3.48,1.7,281.0,92.5,48.0,92.1,2602,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.22,,,,,,,,18,2,Cutter,1,1,1,1,1,1,1,1,Standard,Strategic,164,0.0,-0.024
462,FF,2023-07-22,95.0,-2.08,5.91,"Cole, Gerrit",672580,543037,,foul,,,,,5,Maikel Garcia called out on strikes.,R,R,R,NYY,KC,S,,,0,0,2023,-0.91,1.5,-0.15,2.51,,,,2,3,Top,,,,,666163,,,7.108610241469656,-138.15984638002843,-6.644890782365343,-13.191500190745693,28.538179215881023,-11.668739138048718,3.48,1.7,224.0,81.7,52.0,95.3,2482,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.17,,,,,,,,18,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,207,0.0,-0.018000000000000002
463,CH,2023-07-22,89.3,-2.25,5.84,"Cole, Gerrit",664728,543037,strikeout,swinging_strike,,,,,7,Kyle Isbel strikes out swinging.,R,L,R,NYY,KC,S,2.0,,1,2,2023,-1.1,0.73,-0.62,1.55,,,,1,3,Top,,,,,666163,,,6.3341072151936775,-129.929130764332,-6.142506448782639,-13.8040917504527,25.137703495450346,-22.85508481632935,3.33,1.59,,,,89.7,1620,6.4,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.14,,,0.0,1.0,0.0,0.0,,17,4,Changeup,1,1,1,1,1,1,1,1,Strategic,Standard,232,0.018000000000000002,-0.12
464,FF,2023-07-22,97.6,-2.15,5.97,"Cole, Gerrit",664728,543037,,ball,,,,,13,Kyle Isbel strikes out swinging.,R,L,R,NYY,KC,B,,,0,2,2023,-1.04,1.35,-0.39,1.42,,,,1,3,Top,,,,,666163,,,7.148372359420336,-141.7747412014228,-9.908646910323867,-15.64559578948081,28.25425625321815,-11.953619110015245,3.42,1.7,,,,98.2,2484,6.4,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.09,,,,,,,,17,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,209,0.0,0.013000000000000001
465,FF,2023-07-22,97.0,-2.16,6.05,"Cole, Gerrit",664728,543037,,foul,,,,,2,Kyle Isbel strikes out swinging.,R,L,R,NYY,KC,S,,,0,1,2023,-0.83,1.31,0.1,3.21,,,,1,3,Top,,,,,666163,,,7.932791454362325,-141.11933567200654,-5.066198326118956,-12.89643502605298,30.48684719742252,-13.691037151339946,3.33,1.59,212.0,78.9,64.0,97.0,2449,6.2,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.29,,,,,,,,17,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,209,0.0,-0.036000000000000004
466,SL,2023-07-22,88.4,-2.37,5.92,"Cole, Gerrit",664728,543037,,foul,,,,,8,Kyle Isbel strikes out swinging.,R,L,R,NYY,KC,S,,,0,0,2023,0.34,0.05,-0.05,1.66,,,,1,3,Top,,,,,666163,,,4.9413446444393365,-128.73997146717616,-4.463690744188757,2.8466211615282533,24.286787292099962,-30.94805361533123,3.33,1.59,1.0,74.3,-49.0,88.6,2453,6.2,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.33,,,,,,,,17,1,Slider,1,1,1,1,1,1,1,1,Strategic,Standard,118,0.0,-0.026000000000000002
467,FF,2023-07-22,96.3,-2.1,5.96,"Cole, Gerrit",671221,543037,strikeout,foul_tip,,,,,5,Drew Waters strikes out on a foul tip.,R,L,R,NYY,KC,S,2.0,,3,2,2023,-0.71,1.43,-0.25,2.34,,,,0,3,Top,,,,,666163,,,6.512562350328406,-140.0008026251493,-7.266611993852493,-10.772561563879986,32.24653428098643,-11.849206177978338,3.52,1.65,,,,96.2,2384,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.16,,,0.0,1.0,0.0,0.0,,16,8,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,206,0.025,-0.314
468,FF,2023-07-22,97.1,-2.23,5.94,"Cole, Gerrit",671221,543037,,foul,,,,,9,Drew Waters strikes out on a foul tip.,R,L,R,NYY,KC,S,,,3,2,2023,-0.81,1.36,0.67,2.22,,,,0,3,Top,,,,,666163,,,9.613342048410736,-141.0331462686751,-7.561714008827747,-12.929943638478145,30.15636745349107,-12.374525524651025,3.52,1.65,106.0,73.4,9.0,97.3,2467,6.4,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.14,,,,,,,,16,7,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,211,0.0,0.0
469,FF,2023-07-22,97.0,-2.18,5.85,"Cole, Gerrit",671221,543037,,ball,,,,,14,Drew Waters strikes out on a foul tip.,R,L,R,NYY,KC,B,,,2,2,2023,-0.75,1.19,0.22,1.24,,,,0,3,Top,,,,,666163,,,8.1573498732287,-140.8657685238779,-9.573590317790083,-11.758119825328318,28.944661889230836,-14.366222826809805,3.52,1.75,,,,97.6,2308,6.5,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,53.96,,,,,,,,16,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,214,0.0,0.10300000000000001
470,CH,2023-07-22,87.8,-2.44,5.62,"Cole, Gerrit",671221,543037,,foul,,,,,11,Drew Waters strikes out on a foul tip.,R,L,R,NYY,KC,S,,,2,2,2023,-1.03,0.97,-1.18,3.37,,,,0,3,Top,,,,,666163,,,5.193299734710889,-127.7712414080902,-1.3311692995085678,-12.352630504955044,26.58844902366111,-21.501851187292147,3.52,1.65,132.0,84.0,71.0,88.0,1269,6.4,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.06,,,,,,,,16,5,Changeup,1,1,1,1,1,1,1,1,Strategic,Standard,231,0.0,0.0
471,FF,2023-07-22,96.0,-2.21,5.97,"Cole, Gerrit",671221,543037,,foul_tip,,,,,11,Drew Waters strikes out on a foul tip.,R,L,R,NYY,KC,S,,,2,1,2023,-0.52,1.29,-0.37,3.7,,,,0,3,Top,,,,,666163,,,6.0424131067885725,-139.6341814546067,-3.3259249312596624,-8.124288685624478,31.76416016201319,-14.705083737294455,3.52,1.65,,,,96.0,2386,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.19,,,,,,,,16,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,207,0.0,-0.064
472,SL,2023-07-22,89.1,-2.29,5.89,"Cole, Gerrit",671221,543037,,ball,,,,,14,Drew Waters strikes out on a foul tip.,R,L,R,NYY,KC,B,,,1,1,2023,0.26,0.32,1.11,0.13,,,,0,3,Top,,,,,666163,,,7.798416905039492,-129.40379592309364,-8.825671506074311,1.4811857937006816,24.45078361428236,-27.054609969738866,3.39,1.7,,,,89.4,2569,6.4,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.12,,,,,,,,16,3,Slider,1,1,1,1,1,1,1,1,Strategic,Standard,141,0.0,0.05
473,FF,2023-07-22,97.1,-2.15,5.89,"Cole, Gerrit",671221,543037,,ball,,,,,14,Drew Waters strikes out on a foul tip.,R,L,R,NYY,KC,B,,,0,1,2023,-0.81,1.59,1.11,2.61,,,,0,3,Top,,,,,666163,,,10.561973312822792,-140.9815074839293,-6.897457220949731,-13.124960975479846,31.285364015350364,-9.502204619822868,3.58,1.78,,,,97.1,2401,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.15,,,,,,,,16,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,211,0.0,0.027999999999999997
474,FF,2023-07-22,96.4,-2.15,5.93,"Cole, Gerrit",671221,543037,,called_strike,,,,,9,Drew Waters strikes out on a foul tip.,R,L,R,NYY,KC,S,,,0,0,2023,-0.64,1.42,0.79,2.22,,,,0,3,Top,,,,,666163,,,9.261821127278887,-140.05725102891458,-7.527097271106045,-10.447953665848203,30.03642512052836,-11.935705952768991,3.52,1.65,,,,96.6,2354,6.4,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.15,,,,,,,,16,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,212,0.0,-0.038
475,KC,2023-07-22,82.2,-2.09,6.05,"Cole, Gerrit",668472,543037,home_run,hit_into_play,,,,,8,Nick Pratto homers (7) on a fly ball to right field.,R,L,R,NYY,KC,X,,fly_ball,2,2,2023,0.62,-0.91,0.19,1.91,,,,0,3,Top,223.91,104.84,,,666163,,,3.957013856736812,-119.61286759528376,-1.0394041127379872,5.071181800241223,24.756931118348604,-40.85532646808973,3.37,1.62,334.0,92.6,35.0,82.0,2701,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.16,0.063,0.11,2.0,1.0,0.0,3.0,3.0,15,6,Knuckle Curve,1,0,0,1,1,1,1,1,Strategic,Standard,37,-0.11699999999999999,1.026
476,FF,2023-07-22,97.1,-2.19,6.0,"Cole, Gerrit",668472,543037,,foul,,,,,2,Nick Pratto homers (7) on a fly ball to right field.,R,L,R,NYY,KC,S,,,2,2,2023,-1.08,1.78,0.25,3.28,,,,0,3,Top,,,,,666163,,,8.976810832349921,-140.98454178047874,-5.738118390071413,-16.535899665929943,35.718742834670614,-7.402915243120026,3.37,1.62,,,,96.4,2463,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.22,,,,,,,,15,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,214,0.0,0.0
477,KC,2023-07-22,81.5,-2.09,6.09,"Cole, Gerrit",668472,543037,,foul,,,,,8,Nick Pratto homers (7) on a fly ball to right field.,R,L,R,NYY,KC,S,,,2,1,2023,0.64,-1.13,-0.22,1.94,,,,0,3,Top,,,,,666163,,,2.9470716216711272,-118.55155083705296,-0.4736756611468445,5.357190330166659,26.23494725133729,-42.81717754811533,3.37,1.62,3.0,53.1,-41.0,80.8,2662,6.2,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.34,,,,,,,,15,4,Knuckle Curve,1,0,0,1,0,1,0,1,Strategic,Standard,35,0.0,-0.064
478,FF,2023-07-22,96.0,-2.1,6.08,"Cole, Gerrit",668472,543037,,ball,,,,,14,Nick Pratto homers (7) on a fly ball to right field.,R,L,R,NYY,KC,B,,,1,1,2023,-0.75,1.32,1.11,2.29,,,,0,3,Top,,,,,666163,,,10.156070014982255,-139.33570642548216,-7.38404383772018,-12.033350706481032,29.995814427787018,-13.467396972938001,3.5,1.73,,,,95.7,2423,6.2,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.32,,,,,,,,15,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,218,0.0,0.05
479,FF,2023-07-22,95.5,-2.13,6.08,"Cole, Gerrit",668472,543037,,foul,,,,,1,Nick Pratto homers (7) on a fly ball to right field.,R,L,R,NYY,KC,S,,,1,0,2023,-0.62,1.4,-0.57,3.31,,,,0,3,Top,,,,,666163,,,5.460175654633063,-138.97481565694687,-4.856845167434222,-9.160558663626443,28.479998081019644,-13.10971928880949,3.37,1.62,184.0,79.2,16.0,95.7,2358,6.2,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.32,,,,,,,,15,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,212,0.0,-0.047
480,KC,2023-07-22,82.3,-2.03,6.14,"Cole, Gerrit",668472,543037,,ball,,,,,14,Nick Pratto homers (7) on a fly ball to right field.,R,L,R,NYY,KC,B,,,0,0,2023,0.31,-0.8,0.7,1.25,,,,0,3,Top,,,,,666163,,,5.606000983773058,-119.7949159715113,-3.0556974531733503,1.9808684488735415,22.271467320535738,-39.55607760109049,3.55,1.7,,,,82.6,2623,6.4,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.08,,,,,,,,15,1,Knuckle Curve,1,0,0,1,0,1,0,1,Strategic,Standard,38,0.0,0.037000000000000005
481,FF,2023-07-22,95.3,-2.12,5.94,"Cole, Gerrit",658668,543037,field_out,hit_into_play,,,,,6,Edward Olivares flies out to right fielder Franchy Cordero.,R,R,R,NYY,KC,X,9.0,fly_ball,0,0,2023,-0.36,1.23,0.46,2.93,,,,2,2,Top,169.1,97.22,,,666163,,,7.610645173459692,-138.69282714476088,-5.083786687560466,-6.251849092912249,28.882131846967486,-15.294738461002364,3.62,1.75,276.0,79.0,37.0,95.9,2321,6.5,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.02,0.04,0.047,0.0,1.0,0.0,0.0,3.0,11,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,207,0.011000000000000001,-0.106
482,FF,2023-07-22,98.1,-2.38,5.84,"Cole, Gerrit",686681,543037,strikeout,swinging_strike,,,,,1,Michael Massey strikes out swinging.,R,L,R,NYY,KC,S,2.0,,1,2,2023,-0.96,1.28,-0.46,3.22,,,,1,2,Top,,,,,666163,,,7.422912669064418,-142.67735408602013,-4.6164326172434675,-14.77693022696669,31.0502436094667,-13.762305348725546,3.5,1.65,,,,98.5,2318,6.4,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.06,,,0.0,1.0,0.0,0.0,,10,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,213,0.017,-0.12
483,FF,2023-07-22,96.7,-2.14,6.01,"Cole, Gerrit",686681,543037,,foul,,,,,6,Michael Massey strikes out swinging.,R,L,R,NYY,KC,S,,,1,1,2023,-0.69,1.41,0.81,2.72,,,,1,2,Top,,,,,666163,,,9.414307311809363,-140.44311049899173,-6.444922904089791,-11.162856753110834,29.178668753354426,-12.17457059269489,3.5,1.65,209.0,74.2,49.0,96.8,2395,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.24,,,,,,,,10,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,212,0.0,-0.043
484,FF,2023-07-22,95.7,-2.08,6.09,"Cole, Gerrit",686681,543037,,ball,,,,,12,Michael Massey strikes out swinging.,R,L,R,NYY,KC,B,,,0,1,2023,-0.77,1.21,0.34,4.27,,,,1,2,Top,,,,,666163,,,8.086384939826907,-139.21036199618715,-1.9196257784801392,-11.781446311739234,29.745043366000466,-16.17997520330941,3.55,1.73,,,,95.8,2443,6.2,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.26,,,,,,,,10,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,211,0.0,0.02
485,KC,2023-07-22,82.0,-2.17,6.08,"Cole, Gerrit",686681,543037,,called_strike,,,,,8,Michael Massey strikes out swinging.,R,L,R,NYY,KC,S,,,0,0,2023,0.68,-1.09,0.0,1.96,,,,1,2,Top,,,,,666163,,,3.5881349459210425,-119.32993972401137,-0.6141306578606456,5.694237739586178,24.77285746935452,-42.58873957116297,3.58,1.62,,,,81.6,2784,6.2,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.31,,,,,,,,10,1,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,40,0.0,-0.026000000000000002
486,FF,2023-07-22,96.9,-2.16,5.98,"Cole, Gerrit",669004,543037,field_out,hit_into_play,,,,,3,MJ Melendez flies out to shortstop Anthony Volpe.,R,L,R,NYY,KC,X,6.0,fly_ball,3,2,2023,-0.72,1.43,0.7,2.88,,,,0,2,Top,113.3,108.67,,,666163,,,9.236158037385193,-140.80177055763144,-5.992716140698509,-11.5476669030364,29.853328541671928,-11.954483992186251,3.36,1.6,230.0,84.9,52.0,96.9,2410,6.2,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.31,0.028999999999999998,0.035,0.0,1.0,0.0,0.0,3.0,9,7,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,213,0.024,-0.314
487,SL,2023-07-22,88.9,-2.24,5.98,"Cole, Gerrit",669004,543037,,ball,,,,,14,MJ Melendez flies out to shortstop Anthony Volpe.,R,L,R,NYY,KC,B,,,2,2,2023,0.44,0.2,1.08,1.51,,,,0,2,Top,,,,,666163,,,7.174716530693152,-129.3729794805258,-5.358969531951471,3.633103267772302,24.703236851953058,-29.101568979725503,3.45,1.8,,,,89.1,2520,6.2,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.31,,,,,,,,9,6,Slider,1,0,0,1,0,1,0,1,Strategic,Standard,99,0.0,0.10300000000000001
488,FF,2023-07-22,95.9,-2.27,6.12,"Cole, Gerrit",669004,543037,,foul,,,,,1,MJ Melendez flies out to shortstop Anthony Volpe.,R,L,R,NYY,KC,S,,,2,2,2023,-0.86,1.39,-0.39,3.23,,,,0,2,Top,,,,,666163,,,6.885070128243664,-139.51200561426478,-5.1982100729240255,-12.758045558510046,29.342034974493252,-13.021952923038015,3.36,1.6,264.0,77.0,40.0,95.8,2432,6.1,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.4,,,,,,,,9,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,211,0.0,0.0
489,KC,2023-07-22,81.6,-2.07,6.11,"Cole, Gerrit",669004,543037,,swinging_strike,,,,,2,MJ Melendez flies out to shortstop Anthony Volpe.,R,L,R,NYY,KC,S,,,2,1,2023,0.74,-1.01,0.01,3.22,,,,0,2,Top,,,,,666163,,,3.258960973703904,-118.73000859921913,2.0378925644276245,6.322486320088853,23.88918127930493,-42.291682726822074,3.36,1.6,,,,81.1,2695,6.1,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.44,,,,,,,,9,4,Knuckle Curve,1,0,0,1,0,1,0,1,Strategic,Standard,39,0.0,-0.064
490,FF,2023-07-22,95.2,-2.0,6.06,"Cole, Gerrit",669004,543037,,foul,,,,,7,MJ Melendez flies out to shortstop Anthony Volpe.,R,L,R,NYY,KC,S,,,2,0,2023,-0.82,1.48,-0.45,2.0,,,,0,2,Top,,,,,666163,,,5.8682445834638095,-138.36134447283362,-8.301422490885518,-11.785537019852509,30.3866326238176,-11.4593013960586,3.36,1.6,233.0,80.5,55.0,94.9,2382,6.1,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.35,,,,,,,,9,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,211,0.0,-0.06
491,FF,2023-07-22,95.7,-2.04,6.14,"Cole, Gerrit",669004,543037,,ball,,,,,12,MJ Melendez flies out to shortstop Anthony Volpe.,R,L,R,NYY,KC,B,,,1,0,2023,-0.6,1.41,1.15,2.75,,,,0,2,Top,,,,,666163,,,9.748203157692613,-138.9489177721617,-6.500862755952118,-9.806250559875373,29.178912732413398,-12.615843971642365,3.55,1.88,,,,95.9,2447,6.4,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.14,,,,,,,,9,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,206,0.0,0.063
492,FF,2023-07-22,96.1,-2.06,6.1,"Cole, Gerrit",669004,543037,,ball,,,,,12,MJ Melendez flies out to shortstop Anthony Volpe.,R,L,R,NYY,KC,B,,,0,0,2023,-0.81,1.41,1.14,2.88,,,,0,2,Top,,,,,666163,,,10.34356044915099,-139.52104372941687,-6.12220333053078,-12.858339820086035,30.23043655460854,-12.563091386318927,3.5,1.75,,,,96.4,2462,6.5,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.0,,,,,,,,9,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,213,0.0,0.037000000000000005
493,SL,2023-07-22,88.2,-2.16,5.96,"Cole, Gerrit",521692,543037,field_out,hit_into_play,,,,,9,Salvador Perez flies out to right fielder Franchy Cordero.,R,R,R,NYY,KC,X,9.0,fly_ball,0,0,2023,0.54,0.22,0.29,1.98,,,,2,1,Top,177.47,72.67,,,666163,,,4.855811883105336,-128.41367568445946,-4.061596184713417,4.976609856043792,25.569954262191764,-29.155455702801213,3.63,1.71,338.0,99.6,40.0,88.4,2416,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.22,0.14,0.259,0.0,1.0,0.0,0.0,3.0,3,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,124,0.01,-0.106
494,FF,2023-07-22,97.2,-2.17,6.05,"Cole, Gerrit",677951,543037,strikeout,foul_tip,,,,,2,Bobby Witt Jr.  strikes out on a foul tip.,R,R,R,NYY,KC,S,2.0,,3,2,2023,-0.82,1.35,-0.15,3.11,,,,1,1,Top,,,,,666163,,,7.2885539019242085,-141.25000225247615,-5.436861638698553,-12.709778610059686,32.350654372825986,-12.996611445354063,3.55,1.69,,,,97.2,2448,6.4,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.13,,,0.0,1.0,0.0,0.0,,2,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0.015,-0.209
495,FC,2023-07-22,93.7,-2.21,5.97,"Cole, Gerrit",677951,543037,,foul,,,,,6,Bobby Witt Jr.  strikes out on a foul tip.,R,R,R,NYY,KC,S,,,3,2,2023,-0.03,1.13,0.63,2.57,,,,1,1,Top,,,,,666163,,,7.404757510684129,-136.32399995687123,-5.5768175030357225,-1.9536006415301197,28.23728307518671,-17.060374148766037,3.55,1.69,163.0,69.4,21.0,93.9,2682,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.22,,,,,,,,2,6,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,192,0.0,0.0
496,SL,2023-07-22,89.6,-2.11,5.92,"Cole, Gerrit",677951,543037,,ball,,,,,14,Bobby Witt Jr.  strikes out on a foul tip.,R,R,R,NYY,KC,B,,,2,2,2023,0.57,0.17,1.83,-0.13,,,,1,1,Top,,,,,666163,,,8.489058135374771,-129.9914550718282,-9.22782658155941,4.6768557914777595,27.93236773896473,-28.4349342442797,3.55,1.7,,,,89.2,2542,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.24,,,,,,,,2,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,138,0.0,0.06
497,SL,2023-07-22,88.5,-2.1,5.96,"Cole, Gerrit",677951,543037,,swinging_strike,,,,,14,Bobby Witt Jr.  strikes out on a foul tip.,R,R,R,NYY,KC,S,,,2,1,2023,0.52,-0.19,1.16,1.12,,,,1,1,Top,,,,,666163,,,6.8827579636177525,-128.66658688690646,-5.329485882096937,4.261732336507818,27.74550498245633,-33.32797184725291,3.55,1.69,,,,88.5,2610,6.4,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.1,,,,,,,,2,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,100,0.0,-0.048
498,FC,2023-07-22,93.2,-2.16,5.92,"Cole, Gerrit",677951,543037,,swinging_strike,,,,,14,Bobby Witt Jr.  strikes out on a foul tip.,R,R,R,NYY,KC,S,,,2,0,2023,0.24,0.98,1.16,1.41,,,,1,1,Top,,,,,666163,,,7.9848713916806355,-135.3474526544538,-7.9768484945020255,1.3154068099251068,28.307407860750818,-18.592216291881357,3.55,1.69,,,,93.3,2510,6.4,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.13,,,,,,,,2,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,194,0.0,-0.039
499,FF,2023-07-22,96.9,-2.05,6.09,"Cole, Gerrit",677951,543037,,ball,,,,,12,Bobby Witt Jr.  strikes out on a foul tip.,R,R,R,NYY,KC,B,,,1,0,2023,-0.56,1.62,0.77,3.74,,,,1,1,Top,,,,,666163,,,8.775398392073836,-140.85402721920823,-4.415619334758189,-9.445971141554347,32.29171052778032,-9.833496175994489,3.55,1.78,,,,96.7,2434,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.22,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,203,0.0,0.040999999999999995
500,FF,2023-07-22,96.5,-2.09,6.05,"Cole, Gerrit",677951,543037,,ball,,,,,14,Bobby Witt Jr.  strikes out on a foul tip.,R,R,R,NYY,KC,B,,,0,0,2023,-0.76,1.36,0.86,1.18,,,,1,1,Top,,,,,666163,,,9.526446320104398,-139.8730747405206,-10.447570607061856,-12.068010992765238,29.993485396815178,-12.052567930972565,3.55,1.73,,,,96.3,2369,6.3,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.19,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.0,0.026000000000000002
501,SL,2023-07-22,89.3,-2.14,6.04,"Cole, Gerrit",672580,543037,strikeout,called_strike,,,,,9,Maikel Garcia called out on strikes.,R,R,R,NYY,KC,S,2.0,,0,2,2023,0.32,0.04,0.54,1.64,,,,0,1,Top,,,,,666163,,,5.897226802754778,-129.8587640888106,-4.861706224610087,2.3837257475516727,27.812109468612924,-30.918735115461825,3.48,1.59,,,,89.0,2567,6.2,717304,543037,666163,519203,650402,518934,683011,665828,641856,614173,54.33,,,0.0,1.0,0.0,0.0,,1,3,Slider,0,0,0,0,0,0,0,0,Standard,Strategic,118,0.022000000000000002,-0.151
